order_id,customer_id,order_date,product_category,product_name,quantity,price_per_unit,discount_applied,delivery_status
ORD-00907,CUST-288,2023-03-25,Home Goods,Air Fryer,3,458.58,0.15,Cancelled
ORD-00908,CUST-124,2023-06-20,Home Goods,Air Fryer,4,56.37,0.00,Cancelled
ORD-00909,CUST-493,2023-01-11,Electronics,Headphones,2,196.33,0.00,Returned
ORD-00910,CUST-903,2023-03-07,Books,History Book,1,338.78,0.00,Shipped
ORD-00911,CUST-921,2023-08-16,Electronics,Tablet,2,174.80,0.00,Returned
ORD-00912,CUST-947,2023-03-17,Books,Science Book,3,258.41,0.01,Cancelled
ORD-00913,CUST-125,2023-12-02,Books,Biography,3,280.35,0.00,Delivered
ORD-00914,CUST-361,2023-04-05,Books,History Book,5,174.54,0.00,Returned
ORD-00915,CUST-288,2023-08-19,Books,Cookbook,1,122.66,0.00,Cancelled
ORD-00916,CUST-826,2023-03-25,Electronics,Headphones,1,93.82,0.18,Cancelled
ORD-00917,CUST-376,2023-11-03,Home Goods,Coffee Maker,4,365.74,0.00,Returned
ORD-00918,CUST-825,2023-01-10,Food & Beverage,Energy Drink,5,270.65,0.07,Pending
ORD-00919,CUST-200,2023-03-02,Electronics,Tablet,5,109.85,0.02,Pending
ORD-00920,CUST-3,2023-01-11,Clothing,Jeans,4,303.25,0.00,Cancelled
ORD-00921,CUST-15,2023-12-09,Electronics,Headphones,5,442.30,0.00,Delivered
ORD-00922,CUST-272,2023-11-18,Clothing,Dress,1,19.94,0.00,Returned
ORD-00923,CUST-931,2023-02-17,Home Goods,Blender,1,341.29,0.00,Shipped
ORD-00924,CUST-195,2023-12-02,Clothing,Dress,3,270.25,0.00,Delivered
ORD-00925,CUST-810,2023-06-03,Home Goods,Vacuum Cleaner,1,246.80,0.01,Pending
ORD-00926,CUST-993,2023-05-20,Home Goods,Air Fryer,3,79.73,0.14,Returned
ORD-00927,CUST-336,2023-07-22,Food & Beverage,Energy Drink,1,441.99,0.00,Pending
ORD-00928,CUST-413,2023-09-14,Food & Beverage,Organic Tea,1,317.60,0.00,Delivered
ORD-00929,CUST-577,2023-08-11,Books,History Book,2,394.22,0.20,Returned
ORD-00930,CUST-660,2023-08-16,Food & Beverage,Protein Bar,4,99.44,0.00,Returned
ORD-00931,CUST-147,2023-12-06,Home Goods,Toaster,3,395.26,0.15,Returned
ORD-00932,CUST-639,2023-10-26,Electronics,Smartwatch,5,381.62,0.00,Delivered
ORD-00933,CUST-822,2023-11-02,Books,Biography,3,374.40,0.00,Returned
ORD-00934,CUST-13,2023-12-05,Electronics,Headphones,3,439.69,0.00,Delivered
ORD-00935,CUST-262,2023-02-01,Food & Beverage,Snack Pack,2,423.06,0.00,Shipped
ORD-00936,CUST-650,2023-02-19,Home Goods,Air Fryer,5,64.31,0.19,Shipped
ORD-00937,CUST-850,2023-05-20,Food & Beverage,Coffee Beans,1,281.11,0.00,Cancelled
ORD-00938,CUST-230,2023-02-21,Food & Beverage,Snack Pack,5,173.92,0.05,Shipped
ORD-00939,CUST-649,2023-08-13,Home Goods,Blender,1,71.23,0.02,Delivered
ORD-00940,CUST-83,2023-03-12,Electronics,Smartwatch,1,406.10,0.00,Delivered
ORD-00941,CUST-586,2023-11-12,Electronics,Smartwatch,2,112.87,0.14,Delivered
ORD-00942,CUST-506,2023-03-04,Home Goods,Air Fryer,4,286.62,0.00,Pending
ORD-00943,CUST-53,2023-08-10,Food & Beverage,Energy Drink,5,208.18,0.00,Returned
ORD-00944,CUST-112,2023-05-23,Books,Biography,3,486.64,0.00,Returned
ORD-00945,CUST-262,2023-03-26,Home Goods,Air Fryer,5,406.31,0.00,Shipped
ORD-00946,CUST-909,2023-12-24,Home Goods,Air Fryer,4,418.23,0.00,Delivered
ORD-00947,CUST-972,2023-04-05,Electronics,Laptop,3,280.73,0.00,Delivered
ORD-00948,CUST-24,2023-07-02,Electronics,Laptop,2,172.12,0.00,Shipped
ORD-00949,CUST-834,2023-12-15,Clothing,Sneakers,4,280.05,0.00,Pending
ORD-00950,CUST-992,2023-09-27,Home Goods,Toaster,5,350.49,0.09,Cancelled
ORD-00951,CUST-288,2023-03-23,Clothing,Sneakers,4,488.30,0.10,Pending
ORD-00952,CUST-482,2023-05-10,Books,Fiction Novel,2,227.38,0.08,Cancelled
ORD-00953,CUST-650,2023-11-10,Books,Biography,4,13.55,0.00,Returned
ORD-00954,CUST-973,2023-03-26,Electronics,Smartwatch,1,19.61,0.00,Shipped
ORD-00955,CUST-707,2023-07-10,Home Goods,Blender,5,458.32,0.00,Cancelled
ORD-00956,CUST-812,2023-06-10,Clothing,Dress,5,207.06,0.20,Returned
ORD-00957,CUST-391,2023-02-08,Home Goods,Air Fryer,4,420.33,0.00,Delivered
ORD-00958,CUST-870,2023-05-15,Electronics,Headphones,4,155.35,0.00,Cancelled
ORD-00959,CUST-218,2023-05-10,Clothing,Dress,2,200.71,0.00,Delivered
ORD-00960,CUST-493,2023-05-02,Food & Beverage,Snack Pack,1,83.56,0.00,Cancelled
ORD-00961,CUST-641,2023-03-23,Electronics,Headphones,1,122.85,0.00,Delivered
ORD-00962,CUST-370,2023-09-08,Home Goods,Air Fryer,4,292.49,0.00,Shipped
ORD-00963,CUST-349,2023-11-07,Books,Fiction Novel,2,82.17,0.00,Delivered
ORD-00964,CUST-169,2023-01-02,Home Goods,Vacuum Cleaner,1,375.34,0.00,Cancelled
ORD-00965,CUST-101,2023-05-17,Home Goods,Vacuum Cleaner,1,332.52,0.00,Shipped
ORD-00966,CUST-30,2023-05-03,Clothing,Sneakers,4,213.34,0.00,Returned
ORD-00967,CUST-981,2023-03-16,Food & Beverage,Snack Pack,3,268.65,0.00,Shipped
ORD-00968,CUST-290,2023-01-22,Home Goods,Coffee Maker,5,80.13,0.00,Returned
ORD-00969,CUST-897,2023-07-15,Electronics,Smartphone,5,246.43,0.14,Cancelled
ORD-00970,CUST-533,2023-08-18,Books,Fiction Novel,5,423.17,0.00,Delivered
ORD-00971,CUST-945,2023-07-13,Books,Science Book,5,224.22,0.00,Shipped
ORD-00972,CUST-275,2023-09-23,Food & Beverage,Energy Drink,3,24.53,0.00,Delivered
ORD-00973,CUST-713,2023-03-12,Home Goods,Toaster,4,195.23,0.00,Cancelled
ORD-00974,CUST-20,2023-03-21,Clothing,Sneakers,4,274.54,0.07,Returned
ORD-00975,CUST-358,2023-05-02,Books,Fiction Novel,5,134.35,0.00,Pending
ORD-00976,CUST-134,2023-04-11,Food & Beverage,Energy Drink,4,443.37,0.00,Returned
ORD-00977,CUST-574,2023-08-03,Books,Biography,5,290.29,0.16,Cancelled
ORD-00978,CUST-123,2023-10-17,Food & Beverage,Protein Bar,5,479.63,0.15,Delivered
ORD-00979,CUST-808,2023-03-18,Books,Science Book,1,370.79,0.00,Cancelled
ORD-00980,CUST-352,2023-04-11,Electronics,Tablet,2,487.87,0.00,Delivered
ORD-00981,CUST-431,2023-10-13,Food & Beverage,Protein Bar,1,155.39,0.00,Shipped
ORD-00982,CUST-857,2023-06-11,Books,Science Book,1,136.29,0.00,Shipped
ORD-00983,CUST-957,2023-08-11,Food & Beverage,Organic Tea,4,444.76,0.00,Pending
ORD-00984,CUST-452,2023-06-16,Food & Beverage,Energy Drink,5,300.32,0.00,Cancelled
ORD-00985,CUST-379,2023-04-27,Home Goods,Blender,3,238.06,0.00,Shipped
ORD-00986,CUST-433,2023-11-07,Food & Beverage,Snack Pack,1,107.78,0.00,Shipped
ORD-00987,CUST-280,2023-04-20,Home Goods,Blender,5,269.86,0.00,Delivered
ORD-00988,CUST-424,2023-12-23,Books,Science Book,2,298.71,0.00,Delivered
ORD-00989,CUST-143,2023-09-09,Books,Cookbook,1,292.59,0.08,Cancelled
ORD-00990,CUST-792,2023-12-27,Clothing,Sneakers,2,25.81,0.00,Delivered
ORD-00991,CUST-157,2023-10-12,Home Goods,Coffee Maker,5,214.79,0.00,Cancelled
ORD-00992,CUST-911,2023-09-08,Books,Fiction Novel,4,392.58,0.00,Delivered
ORD-00993,CUST-822,2023-06-23,Home Goods,Toaster,2,209.71,0.13,Returned
ORD-00994,CUST-953,2023-12-07,Food & Beverage,Energy Drink,2,268.66,0.00,Shipped
ORD-00995,CUST-1000,2023-07-05,Books,Cookbook,4,37.40,0.00,Pending
ORD-00996,CUST-175,2023-10-02,Clothing,Jeans,3,109.77,0.02,Cancelled
ORD-00997,CUST-666,2023-12-12,Books,Cookbook,5,90.06,0.00,Returned
ORD-00998,CUST-462,2023-07-09,Home Goods,Vacuum Cleaner,1,364.78,0.13,Delivered
ORD-00999,CUST-929,2023-11-04,Clothing,Jacket,5,253.81,0.18,Delivered
ORD-01000,CUST-673,2023-11-21,Home Goods,Coffee Maker,4,252.51,0.06,Pending
ORD-01001,CUST-976,2023-12-22,Home Goods,Air Fryer,5,55.29,0.00,Pending
ORD-01002,CUST-567,2023-07-20,Books,History Book,4,217.53,0.00,Pending
ORD-01003,CUST-902,2023-02-08,Clothing,Jacket,1,190.44,0.00,Returned
ORD-01004,CUST-432,2023-05-20,Electronics,Smartwatch,3,273.67,0.00,Delivered
ORD-01005,CUST-845,2023-06-01,Books,Biography,3,68.51,0.12,Shipped
ORD-01006,CUST-727,2023-10-03,Clothing,Jacket,3,407.67,0.00,Shipped
ORD-01007,CUST-398,2023-05-08,Clothing,Dress,2,432.59,0.00,Cancelled
ORD-01008,CUST-147,2023-05-21,Electronics,Headphones,1,285.56,0.00,Cancelled
ORD-01009,CUST-841,2023-12-25,Home Goods,Toaster,4,445.12,0.07,Pending
ORD-01010,CUST-236,2023-02-04,Home Goods,Toaster,3,251.95,0.00,Cancelled
ORD-01011,CUST-460,2023-05-13,Books,Biography,1,262.36,0.01,Shipped
ORD-01012,CUST-161,2023-01-25,Home Goods,Vacuum Cleaner,5,452.62,0.00,Pending
ORD-01013,CUST-244,2023-11-25,Food & Beverage,Organic Tea,4,132.52,0.14,Delivered
ORD-01014,CUST-231,2023-05-08,Food & Beverage,Protein Bar,2,204.98,0.01,Pending
ORD-01015,CUST-58,2023-07-04,Electronics,Smartwatch,5,52.26,0.00,Pending
ORD-01016,CUST-812,2023-05-17,Books,Biography,3,217.25,0.00,Delivered
ORD-01017,CUST-553,2023-10-20,Books,Cookbook,2,140.47,0.00,Pending
ORD-01018,CUST-316,2023-05-12,Clothing,Dress,4,59.34,0.00,Delivered
ORD-01019,CUST-833,2023-04-17,Home Goods,Air Fryer,5,390.48,0.00,Returned
ORD-01020,CUST-840,2023-10-31,Food & Beverage,Coffee Beans,1,252.25,0.00,Delivered
ORD-01021,CUST-252,2023-01-11,Electronics,Tablet,2,163.33,0.04,Delivered
ORD-01022,CUST-218,2023-02-18,Food & Beverage,Coffee Beans,1,364.12,0.00,Shipped
ORD-01023,CUST-433,2023-11-02,Electronics,Smartphone,1,417.29,0.00,Returned
ORD-01024,CUST-201,2023-07-19,Clothing,Jeans,1,218.52,0.00,Delivered
ORD-01025,CUST-308,2023-05-03,Clothing,Jacket,1,440.49,0.11,Shipped
ORD-01026,CUST-78,2023-09-25,Clothing,Dress,3,265.71,0.00,Shipped
ORD-01027,CUST-728,2023-06-05,Electronics,Smartwatch,5,91.55,0.15,Returned
ORD-01028,CUST-55,2023-01-16,Home Goods,Air Fryer,2,158.73,0.00,Shipped
ORD-01029,CUST-580,2023-11-26,Food & Beverage,Organic Tea,2,122.74,0.16,Shipped
ORD-01030,CUST-807,2023-01-12,Home Goods,Vacuum Cleaner,4,401.70,0.18,Cancelled
ORD-01031,CUST-57,2023-10-26,Food & Beverage,Organic Tea,2,322.98,0.00,Shipped
ORD-01032,CUST-296,2023-11-04,Clothing,Jeans,4,212.75,0.10,Returned
ORD-01033,CUST-392,2023-06-15,Clothing,T-Shirt,3,380.46,0.13,Returned
ORD-01034,CUST-65,2023-10-04,Books,History Book,5,131.24,0.04,Delivered
ORD-01035,CUST-377,2023-06-16,Food & Beverage,Energy Drink,5,186.13,0.00,Cancelled
ORD-01036,CUST-763,2023-07-19,Books,Biography,5,251.10,0.00,Delivered
ORD-01037,CUST-626,2023-04-25,Food & Beverage,Organic Tea,3,48.05,0.09,Returned
ORD-01038,CUST-170,2023-12-04,Electronics,Laptop,4,144.34,0.00,Delivered
ORD-01039,CUST-154,2023-03-05,Food & Beverage,Protein Bar,5,68.40,0.00,Pending
ORD-01040,CUST-639,2023-09-30,Home Goods,Toaster,4,421.70,0.00,Returned
ORD-01041,CUST-20,2023-03-01,Clothing,Sneakers,4,145.13,0.00,Returned
ORD-01042,CUST-848,2023-10-17,Books,Science Book,1,212.93,0.00,Pending
ORD-01043,CUST-509,2023-07-19,Electronics,Laptop,1,78.41,0.00,Returned
ORD-01044,CUST-635,2023-11-20,Books,Science Book,5,197.37,0.03,Cancelled
ORD-01045,CUST-423,2023-03-18,Clothing,Jeans,4,27.04,0.00,Cancelled
ORD-01046,CUST-846,2023-07-15,Electronics,Headphones,3,173.36,0.13,Cancelled
ORD-01047,CUST-519,2023-01-11,Home Goods,Blender,1,374.95,0.04,Returned
ORD-01048,CUST-236,2023-04-26,Electronics,Laptop,3,355.86,0.00,Shipped
ORD-01049,CUST-383,2023-12-11,Food & Beverage,Protein Bar,3,82.03,0.00,Cancelled
ORD-01050,CUST-21,2023-11-08,Food & Beverage,Organic Tea,1,351.51,0.00,Cancelled
ORD-01051,CUST-262,2023-10-01,Home Goods,Vacuum Cleaner,4,248.69,0.00,Pending
ORD-01052,CUST-36,2023-07-11,Home Goods,Vacuum Cleaner,3,72.41,0.00,Pending
ORD-01053,CUST-999,2023-02-10,Clothing,Jacket,2,35.02,0.00,Cancelled
ORD-01054,CUST-260,2023-04-21,Books,Fiction Novel,5,273.40,0.00,Delivered
ORD-01055,CUST-138,2023-03-15,Home Goods,Coffee Maker,5,432.14,0.05,Shipped
ORD-01056,CUST-617,2023-12-07,Books,Science Book,4,322.13,0.04,Shipped
ORD-01057,CUST-742,2023-06-26,Electronics,Smartphone,2,302.83,0.00,Shipped
ORD-01058,CUST-484,2023-03-20,Home Goods,Blender,5,421.19,0.14,Pending
ORD-01059,CUST-495,2023-08-26,Clothing,Jacket,2,103.50,0.00,Delivered
ORD-01060,CUST-366,2023-11-26,Electronics,Headphones,1,262.32,0.00,Pending
ORD-01061,CUST-165,2023-08-25,Books,Science Book,3,312.46,0.00,Pending
ORD-01062,CUST-968,2023-12-07,Food & Beverage,Coffee Beans,2,365.24,0.00,Delivered
ORD-01063,CUST-385,2023-11-13,Food & Beverage,Snack Pack,1,436.39,0.00,Shipped
ORD-01064,CUST-940,2023-10-22,Clothing,Jacket,5,189.14,0.00,Cancelled
ORD-01065,CUST-638,2023-01-07,Home Goods,Vacuum Cleaner,1,498.09,0.17,Returned
ORD-01066,CUST-507,2023-05-31,Home Goods,Coffee Maker,3,65.07,0.00,Pending
ORD-01067,CUST-294,2023-03-05,Food & Beverage,Snack Pack,1,37.00,0.00,Cancelled
ORD-01068,CUST-859,2023-11-12,Electronics,Tablet,3,177.04,0.00,Pending
ORD-01069,CUST-643,2023-08-20,Clothing,Jeans,1,100.42,0.00,Pending
ORD-01070,CUST-989,2023-12-20,Electronics,Tablet,3,326.82,0.00,Shipped
ORD-01071,CUST-251,2023-06-24,Electronics,Smartphone,4,68.93,0.20,Pending
ORD-01072,CUST-583,2023-05-16,Electronics,Tablet,4,416.44,0.02,Shipped
ORD-01073,CUST-151,2023-02-27,Books,History Book,5,354.77,0.00,Cancelled
ORD-01074,CUST-283,2023-02-09,Books,Fiction Novel,3,414.84,0.00,Returned
ORD-01075,CUST-882,2023-05-01,Clothing,Sneakers,4,220.77,0.12,Pending
ORD-01076,CUST-781,2023-10-04,Clothing,Sneakers,2,72.02,0.00,Returned
ORD-01077,CUST-485,2023-11-17,Electronics,Tablet,1,143.34,0.15,Shipped
ORD-01078,CUST-937,2023-04-22,Electronics,Smartphone,3,57.01,0.00,Returned
ORD-01079,CUST-904,2023-04-05,Electronics,Smartwatch,1,47.63,0.00,Delivered
ORD-01080,CUST-641,2023-02-19,Food & Beverage,Coffee Beans,4,328.65,0.16,Returned
ORD-01081,CUST-569,2023-10-20,Books,Biography,4,405.05,0.00,Cancelled
ORD-01082,CUST-799,2023-05-21,Books,Science Book,2,257.19,0.00,Cancelled
ORD-01083,CUST-205,2023-08-09,Books,Cookbook,3,198.46,0.00,Delivered
ORD-01084,CUST-882,2023-09-11,Clothing,Sneakers,4,152.32,0.09,Pending
ORD-01085,CUST-403,2023-01-13,Electronics,Laptop,3,109.36,0.00,Cancelled
ORD-01086,CUST-209,2023-02-09,Clothing,Dress,5,24.99,0.00,Cancelled
ORD-01087,CUST-528,2023-10-05,Home Goods,Blender,2,223.57,0.00,Delivered
ORD-01088,CUST-113,2023-10-31,Books,Biography,5,372.28,0.00,Returned
ORD-01089,CUST-946,2023-10-05,Electronics,Laptop,2,247.60,0.00,Shipped
ORD-01090,CUST-379,2023-09-16,Food & Beverage,Protein Bar,2,216.68,0.05,Pending
ORD-01091,CUST-53,2023-11-01,Food & Beverage,Coffee Beans,4,57.68,0.00,Returned
ORD-01092,CUST-77,2023-03-26,Food & Beverage,Coffee Beans,5,379.85,0.00,Cancelled
ORD-01093,CUST-414,2023-03-25,Home Goods,Coffee Maker,4,327.70,0.00,Pending
ORD-01094,CUST-594,2023-09-13,Home Goods,Vacuum Cleaner,4,468.54,0.00,Delivered
ORD-01095,CUST-843,2023-05-11,Clothing,T-Shirt,5,447.39,0.00,Delivered
ORD-01096,CUST-289,2023-04-13,Electronics,Headphones,1,372.76,0.00,Cancelled
ORD-01097,CUST-215,2023-09-14,Food & Beverage,Energy Drink,3,165.73,0.00,Shipped
ORD-01098,CUST-911,2023-06-07,Home Goods,Air Fryer,2,410.86,0.00,Returned
ORD-01099,CUST-993,2023-07-11,Home Goods,Vacuum Cleaner,5,162.69,0.00,Returned
ORD-01100,CUST-777,2023-11-19,Electronics,Smartphone,1,200.67,0.00,Pending
ORD-01101,CUST-756,2023-07-10,Electronics,Tablet,1,59.23,0.00,Shipped
ORD-01102,CUST-420,2023-07-27,Electronics,Headphones,3,110.78,0.12,Returned
ORD-01103,CUST-592,2023-03-16,Electronics,Smartwatch,2,421.48,0.00,Pending
ORD-01104,CUST-202,2023-04-18,Home Goods,Toaster,3,241.79,0.09,Shipped
ORD-01105,CUST-710,2023-02-24,Electronics,Laptop,5,224.68,0.00,Delivered
ORD-01106,CUST-677,2023-04-26,Food & Beverage,Energy Drink,4,411.06,0.00,Returned
ORD-01107,CUST-111,2023-03-11,Home Goods,Coffee Maker,4,10.60,0.00,Cancelled
ORD-01108,CUST-663,2023-08-09,Clothing,Jeans,5,401.33,0.00,Cancelled
ORD-01109,CUST-907,2023-01-01,Electronics,Smartwatch,5,390.97,0.00,Pending
ORD-01110,CUST-663,2023-11-15,Food & Beverage,Organic Tea,4,189.18,0.00,Delivered
ORD-01111,CUST-790,2023-03-23,Clothing,Jeans,4,497.27,0.01,Delivered
ORD-01112,CUST-347,2023-11-10,Home Goods,Coffee Maker,2,197.59,0.00,Returned
ORD-01113,CUST-825,2023-10-25,Books,Science Book,5,40.59,0.00,Cancelled
ORD-01114,CUST-776,2023-11-21,Clothing,T-Shirt,4,173.25,0.08,Returned
ORD-01115,CUST-686,2023-12-02,Clothing,Jeans,2,298.84,0.00,Shipped
ORD-01116,CUST-109,2022-12-31,Home Goods,Blender,4,226.59,0.00,Returned
ORD-01117,CUST-319,2023-02-22,Home Goods,Vacuum Cleaner,2,499.10,0.04,Pending
ORD-01118,CUST-293,2023-04-08,Clothing,Sneakers,1,426.28,0.00,Pending
ORD-01119,CUST-287,2023-08-20,Electronics,Laptop,2,478.75,0.00,Delivered
ORD-01120,CUST-85,2023-07-03,Food & Beverage,Coffee Beans,4,253.77,0.00,Cancelled
ORD-01121,CUST-326,2023-03-21,Clothing,Sneakers,2,24.54,0.05,Returned
ORD-01122,CUST-597,2023-08-21,Home Goods,Blender,3,385.34,0.04,Shipped
ORD-01123,CUST-961,2023-02-09,Clothing,Dress,1,75.65,0.00,Shipped
ORD-01124,CUST-925,2023-12-21,Electronics,Smartphone,1,275.26,0.00,Cancelled
ORD-01125,CUST-911,2023-05-26,Electronics,Laptop,1,201.75,0.00,Shipped
ORD-01126,CUST-249,2023-07-17,Clothing,Dress,2,455.53,0.00,Delivered
ORD-01127,CUST-977,2023-04-27,Books,Fiction Novel,5,94.56,0.15,Cancelled
ORD-01128,CUST-363,2023-01-17,Home Goods,Vacuum Cleaner,4,359.23,0.00,Shipped
ORD-01129,CUST-955,2023-05-13,Home Goods,Air Fryer,4,462.03,0.00,Cancelled
ORD-01130,CUST-750,2023-07-14,Home Goods,Air Fryer,4,265.87,0.09,Cancelled
ORD-01131,CUST-611,2023-03-26,Clothing,Jeans,1,189.41,0.00,Shipped
ORD-01132,CUST-743,2023-12-05,Food & Beverage,Organic Tea,2,174.33,0.00,Returned
ORD-01133,CUST-628,2023-06-05,Food & Beverage,Coffee Beans,5,388.02,0.00,Shipped
ORD-01134,CUST-62,2023-06-18,Electronics,Smartwatch,3,233.02,0.00,Returned
ORD-01135,CUST-717,2023-10-22,Clothing,T-Shirt,4,269.10,0.00,Delivered
ORD-01136,CUST-838,2023-10-03,Books,History Book,4,32.09,0.00,Returned
ORD-01137,CUST-881,2023-07-08,Food & Beverage,Protein Bar,3,379.54,0.00,Cancelled
ORD-01138,CUST-717,2023-11-05,Clothing,Jacket,2,196.30,0.17,Cancelled
ORD-01139,CUST-583,2023-06-23,Clothing,Jacket,4,421.43,0.14,Shipped
ORD-01140,CUST-686,2023-04-25,Clothing,Jacket,1,95.06,0.05,Shipped
ORD-01141,CUST-726,2023-05-08,Clothing,Sneakers,2,478.22,0.04,Pending
ORD-01142,CUST-16,2023-06-20,Electronics,Laptop,3,214.31,0.00,Cancelled
ORD-01143,CUST-38,2023-07-05,Home Goods,Blender,4,195.46,0.00,Returned
ORD-01144,CUST-963,2023-11-20,Clothing,Sneakers,1,348.78,0.00,Returned
ORD-01145,CUST-741,2023-04-22,Books,Fiction Novel,1,277.48,0.09,Delivered
ORD-01146,CUST-552,2023-11-23,Electronics,Smartwatch,3,158.85,0.00,Shipped
ORD-01147,CUST-80,2023-10-17,Books,Biography,4,71.29,0.00,Pending
ORD-01148,CUST-819,2023-11-26,Clothing,Dress,2,75.44,0.00,Delivered
ORD-01149,CUST-972,2023-08-10,Food & Beverage,Coffee Beans,3,179.70,0.00,Cancelled
ORD-01150,CUST-112,2023-12-19,Food & Beverage,Energy Drink,4,289.46,0.00,Pending
ORD-01151,CUST-539,2023-06-03,Clothing,Sneakers,3,299.61,0.15,Delivered
ORD-01152,CUST-264,2023-08-12,Food & Beverage,Coffee Beans,2,211.64,0.00,Shipped
ORD-01153,CUST-882,2023-11-11,Home Goods,Toaster,2,17.95,0.00,Returned
ORD-01154,CUST-364,2023-10-21,Home Goods,Air Fryer,1,179.02,0.00,Returned
ORD-01155,CUST-226,2023-03-21,Books,Science Book,4,395.24,0.00,Pending
ORD-01156,CUST-181,2023-02-19,Food & Beverage,Coffee Beans,1,486.89,0.08,Returned
ORD-01157,CUST-148,2023-03-07,Clothing,Jacket,2,341.38,0.17,Delivered
ORD-01158,CUST-429,2023-07-01,Books,History Book,3,400.43,0.10,Pending
ORD-01159,CUST-787,2023-02-06,Home Goods,Coffee Maker,1,182.61,0.00,Cancelled
ORD-01160,CUST-712,2023-08-03,Electronics,Laptop,5,411.05,0.00,Shipped
ORD-01161,CUST-273,2023-05-07,Clothing,Dress,1,185.57,0.00,Delivered
ORD-01162,CUST-548,2023-07-11,Books,Science Book,3,397.84,0.00,Pending
ORD-01163,CUST-729,2023-05-27,Clothing,Jeans,5,288.25,0.00,Returned
ORD-01164,CUST-335,2023-10-06,Books,Cookbook,5,19.42,0.00,Delivered
ORD-01165,CUST-987,2023-01-14,Books,Biography,2,169.45,0.16,Pending
ORD-01166,CUST-205,2023-03-17,Food & Beverage,Protein Bar,3,144.87,0.15,Pending
ORD-01167,CUST-760,2023-10-09,Food & Beverage,Protein Bar,2,437.35,0.00,Cancelled
ORD-01168,CUST-821,2023-05-21,Electronics,Smartphone,2,441.27,0.00,Delivered
ORD-01169,CUST-697,2023-11-22,Food & Beverage,Coffee Beans,3,284.42,0.00,Cancelled
ORD-01170,CUST-268,2023-02-19,Home Goods,Blender,4,35.77,0.09,Shipped
ORD-01171,CUST-648,2023-07-24,Home Goods,Toaster,1,465.87,0.02,Cancelled
ORD-01172,CUST-571,2023-08-18,Food & Beverage,Organic Tea,5,340.24,0.00,Shipped
ORD-01173,CUST-338,2023-05-01,Books,Fiction Novel,2,30.02,0.00,Delivered
ORD-01174,CUST-96,2023-03-17,Clothing,Jacket,3,499.09,0.04,Delivered
ORD-01175,CUST-984,2023-10-27,Clothing,Dress,5,311.30,0.13,Pending
ORD-01176,CUST-617,2023-10-11,Books,Science Book,1,175.53,0.00,Returned
ORD-01177,CUST-210,2023-12-03,Electronics,Smartphone,2,379.71,0.00,Cancelled
ORD-01178,CUST-945,2023-07-14,Clothing,Sneakers,2,454.87,0.00,Cancelled
ORD-01179,CUST-16,2023-04-03,Books,Fiction Novel,3,40.91,0.00,Shipped
ORD-01180,CUST-403,2023-07-03,Clothing,Jacket,1,317.31,0.00,Shipped
ORD-01181,CUST-249,2023-05-10,Clothing,Jeans,5,278.64,0.00,Delivered
ORD-01182,CUST-629,2023-03-27,Electronics,Headphones,5,256.57,0.00,Shipped
ORD-01183,CUST-949,2023-07-22,Books,Fiction Novel,5,479.21,0.00,Delivered
ORD-01184,CUST-793,2023-10-16,Clothing,Jeans,3,403.96,0.00,Pending
ORD-01185,CUST-829,2023-06-15,Food & Beverage,Organic Tea,2,171.69,0.00,Pending
ORD-01186,CUST-677,2023-06-01,Home Goods,Blender,3,26.25,0.00,Delivered
ORD-01187,CUST-929,2023-11-13,Home Goods,Toaster,1,57.74,0.04,Shipped
ORD-01188,CUST-725,2023-05-07,Food & Beverage,Energy Drink,5,304.80,0.11,Shipped
ORD-01189,CUST-439,2023-04-17,Home Goods,Air Fryer,2,31.03,0.00,Delivered
ORD-01190,CUST-760,2023-12-16,Home Goods,Toaster,1,462.23,0.00,Pending
ORD-01191,CUST-622,2023-01-15,Electronics,Smartphone,3,337.84,0.00,Cancelled
ORD-01192,CUST-97,2023-12-13,Books,Fiction Novel,1,247.67,0.08,Shipped
ORD-01193,CUST-848,2023-01-25,Home Goods,Coffee Maker,5,58.14,0.18,Returned
ORD-01194,CUST-787,2023-06-05,Home Goods,Coffee Maker,1,175.67,0.00,Shipped
ORD-01195,CUST-398,2023-09-12,Clothing,Dress,2,219.30,0.07,Delivered
ORD-01196,CUST-200,2023-10-02,Home Goods,Vacuum Cleaner,3,370.93,0.00,Shipped
ORD-01197,CUST-636,2023-05-25,Clothing,Dress,1,157.38,0.12,Shipped
ORD-01198,CUST-139,2023-01-08,Food & Beverage,Organic Tea,1,275.66,0.18,Returned
ORD-01199,CUST-86,2023-05-27,Food & Beverage,Coffee Beans,2,254.22,0.15,Returned
ORD-01200,CUST-640,2023-06-03,Food & Beverage,Organic Tea,3,334.20,0.00,Delivered
ORD-01201,CUST-906,2023-10-31,Food & Beverage,Coffee Beans,2,171.39,0.00,Returned
ORD-01202,CUST-379,2023-05-12,Clothing,Dress,3,188.87,0.00,Shipped
ORD-01203,CUST-324,2023-04-19,Food & Beverage,Organic Tea,1,425.17,0.00,Pending
ORD-01204,CUST-540,2023-11-09,Clothing,Jeans,2,239.69,0.00,Delivered
ORD-01205,CUST-326,2023-03-19,Electronics,Tablet,2,69.62,0.16,Pending
ORD-01206,CUST-107,2023-09-08,Clothing,Jeans,3,306.24,0.00,Cancelled
